Results Table 1
,Specimen label,Thickness,Width,Length,Rate 1
,,(mm),(mm),(mm),(mm/min)
"1","PMMA_rt_.1","3.07","13.21","89.18","2.54"
"2","PMMA_rt_1","3.20","13.16","92.38","25.40"
"3","PMMA_50_.1","3.25","12.57","90.65","2.54"
"4","PMMA_50_1","3.20","13.03","91.26","25.40"

Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","287.8400","12.1803","0.8427"
"","287.8600","12.1809","0.8426"
"","287.8800","12.1816","0.8422"
"","287.9000","12.1824","0.8422"
"","287.9200","12.1833","0.8423"
"","287.9400","12.1842","0.8425"
"","287.9600","12.1851","0.8426"
"","287.9800","12.1860","0.8426"
"","288.0000","12.1869","0.8423"
"","288.0200","12.1877","0.8423"
"","288.0400","12.1884","0.8422"
"","288.0600","12.1891","0.8420"
"","288.0800","12.1898","0.8422"
"","288.1000","12.1906","0.8422"
"","288.1200","12.1915","0.8422"
"","288.1400","12.1925","0.8423"
"","288.1600","12.1935","0.8422"
"","288.1800","12.1944","0.8421"
"","288.2000","12.1954","0.8425"
"","288.2200","12.1962","0.8425"
"","288.2400","12.1970","0.8426"
"","288.2600","12.1978","0.8425"
"","288.2800","12.1985","0.8422"
"","288.3000","12.1993","0.8423"
"","288.3200","12.2001","0.8422"
"","288.3400","12.2010","0.8423"
"","288.3600","12.2019","0.8424"
"","288.3800","12.2028","0.8425"
"","288.4000","12.2037","0.8424"
"","288.4200","12.2046","0.8424"
"","288.4400","12.2056","0.8424"
"","288.4600","12.2064","0.8424"
"","288.4800","12.2072","0.8423"
"","288.5000","12.2080","0.8423"
"","288.5200","12.2088","0.8424"
"","288.5400","12.2097","0.8424"
"","288.5600","12.2105","0.8422"
"","288.5800","12.2114","0.8422"
"","288.6000","12.2123","0.8423"
"","288.6200","12.2132","0.8422"
"","288.6400","12.2141","0.8423"
"","288.6600","12.2150","0.8423"
"","288.6800","12.2158","0.8423"
"","288.7000","12.2165","0.8422"
"","288.7200","12.2173","0.8419"
"","288.7400","12.2181","0.8419"
"","288.7600","12.2189","0.8421"
"","288.7800","12.2197","0.8422"
"","288.8000","12.2207","0.8422"
"","288.8200","12.2216","0.8425"
"","288.8400","12.2225","0.8422"
"","288.8600","12.2234","0.8422"
"","288.8800","12.2242","0.8424"
"","288.9000","12.2250","0.8424"
"","288.9200","12.2257","0.8423"
"","288.9400","12.2265","0.8421"
"","288.9600","12.2273","0.8420"
"","288.9800","12.2282","0.8422"
"","289.0000","12.2291","0.8423"
"","289.0200","12.2301","0.8424"
"","289.0400","12.2309","0.8424"
"","289.0600","12.2317","0.8422"
"","289.0800","12.2325","0.8421"
"","289.1000","12.2332","0.8421"
"","289.1200","12.2339","0.8418"
"","289.1400","12.2347","0.8419"
"","289.1600","12.2356","0.8419"
"","289.1800","12.2364","0.8418"
"","289.2000","12.2374","0.8419"
"","289.2200","12.2384","0.8420"
"","289.2400","12.2394","0.8423"
"","289.2600","12.2403","0.8423"
"","289.2800","12.2411","0.8422"
"","289.3000","12.2418","0.8422"
"","289.3200","12.2425","0.8421"
"","289.3400","12.2433","0.8418"
"","289.3600","12.2441","0.8419"
"","289.3800","12.2449","0.8419"
"","289.4000","12.2459","0.8420"
"","289.4200","12.2469","0.8421"
"","289.4400","12.2480","0.8422"
"","289.4600","12.2489","0.8423"
"","289.4800","12.2496","0.8422"
"","289.5000","12.2503","0.8421"
"","289.5200","12.2509","0.8418"
"","289.5400","12.2516","0.8418"
"","289.5600","12.2525","0.8418"
"","289.5800","12.2534","0.8417"
"","289.6000","12.2544","0.8419"
"","289.6200","12.2555","0.8420"
"","289.6400","12.2566","0.8421"
"","289.6600","12.2575","0.8422"
"","289.6800","12.2582","0.8422"
"","289.7000","12.2589","0.8421"
"","289.7200","12.2596","0.8418"
"","289.7400","12.2603","0.8418"
"","289.7600","12.2611","0.8418"
"","289.7800","12.2620","0.8417"
"","289.8000","12.2630","0.8418"
"","289.8200","12.2641","0.8423"
"","289.8400","12.2652","0.8426"
"","289.8600","12.2660","0.8422"
"","289.8800","12.2667","0.8421"
"","289.9000","12.2673","0.8418"
"","289.9200","12.2679","0.8417"
"","289.9400","12.2687","0.8419"
"","289.9600","12.2696","0.8418"
"","289.9800","12.2705","0.8418"
"","290.0000","12.2717","0.8419"
"","290.0200","12.2728","0.8423"
"","290.0400","12.2738","0.8427"
"","290.0600","12.2747","0.8424"
"","290.0800","12.2753","0.8422"
"","290.1000","12.2759","0.8421"
"","290.1200","12.2765","0.8418"
"","290.1400","12.2772","0.8418"
"","290.1600","12.2780","0.8416"
"","290.1800","12.2789","0.8415"
"","290.2000","12.2800","0.8417"
"","290.2200","12.2810","0.8419"
"","290.2400","12.2820","0.8420"
"","290.2600","12.2828","0.8419"
"","290.2800","12.2835","0.8418"
"","290.3000","12.2841","0.8415"
"","290.3200","12.2847","0.8415"
"","290.3400","12.2854","0.8414"
"","290.3600","12.2863","0.8416"
"","290.3800","12.2873","0.8417"
"","290.4000","12.2884","0.8417"
"","290.4200","12.2895","0.8419"
"","290.4400","12.2905","0.8420"
"","290.4600","12.2913","0.8420"
"","290.4800","12.2919","0.8418"
"","290.5000","12.2925","0.8416"
"","290.5200","12.2932","0.8413"
"","290.5400","12.2939","0.8414"
"","290.5600","12.2948","0.8414"
"","290.5800","12.2958","0.8415"
"","290.6000","12.2969","0.8418"
"","290.6200","12.2980","0.8417"
"","290.6400","12.2989","0.8419"
"","290.6600","12.2996","0.8419"
"","290.6800","12.3003","0.8413"
"","290.7000","12.3009","0.8411"
"","290.7200","12.3015","0.8413"
"","290.7400","12.3023","0.8414"
"","290.7600","12.3032","0.8413"
"","290.7800","12.3043","0.8413"
"","290.8000","12.3054","0.8413"
"","290.8200","12.3066","0.8419"
"","290.8400","12.3076","0.8420"
"","290.8600","12.3084","0.8419"
"","290.8800","12.3091","0.8417"
"","290.9000","12.3097","0.8416"
"","290.9200","12.3103","0.8412"
"","290.9400","12.3111","0.8412"
"","290.9600","12.3120","0.8413"
"","290.9800","12.3130","0.8417"
"","291.0000","12.3140","0.8416"
"","291.0200","12.3150","0.8416"
"","291.0400","12.3159","0.8419"
"","291.0600","12.3166","0.8417"
"","291.0800","12.3173","0.8413"
"","291.1000","12.3179","0.8415"
"","291.1200","12.3186","0.8416"
"","291.1400","12.3194","0.8415"
"","291.1600","12.3204","0.8414"
"","291.1800","12.3215","0.8413"
"","291.2000","12.3225","0.8414"
"","291.2200","12.3235","0.8416"
"","291.2400","12.3243","0.8416"
"","291.2600","12.3250","0.8416"
"","291.2800","12.3257","0.8415"
"","291.3000","12.3263","0.8413"
"","291.3200","12.3270","0.8410"
"","291.3400","12.3278","0.8408"
"","291.3600","12.3287","0.8408"
"","291.3800","12.3297","0.8410"
"","291.4000","12.3307","0.8413"
"","291.4200","12.3317","0.8413"
"","291.4400","12.3326","0.8414"
"","291.4600","12.3334","0.8414"
"","291.4800","12.3342","0.8412"
"","291.5000","12.3349","0.8413"
"","291.5200","12.3356","0.8411"
"","291.5400","12.3364","0.8409"
"","291.5600","12.3373","0.8410"
"","291.5800","12.3382","0.8412"
"","291.6000","12.3391","0.8414"
"","291.6200","12.3401","0.8414"
"","291.6400","12.3410","0.8412"
"","291.6600","12.3418","0.8416"
"","291.6800","12.3426","0.8415"
"","291.7000","12.3434","0.8411"
"","291.7200","12.3441","0.8411"
"","291.7400","12.3449","0.8409"
"","291.7600","12.3458","0.8411"
"","291.7800","12.3467","0.8413"
"","291.8000","12.3476","0.8413"
"","291.8200","12.3485","0.8413"
"","291.8400","12.3494","0.8413"
"","291.8600","12.3503","0.8412"
"","291.8800","12.3511","0.8414"
"","291.9000","12.3519","0.8413"
"","291.9200","12.3527","0.8410"
"","291.9400","12.3535","0.8411"
"","291.9600","12.3544","0.8412"
"","291.9800","12.3554","0.8412"
"","292.0000","12.3564","0.8413"
"","292.0200","12.3573","0.8414"
"","292.0400","12.3582","0.8414"
"","292.0600","12.3590","0.8411"
"","292.0800","12.3598","0.8411"
"","292.1000","12.3605","0.8412"
"","292.1200","12.3612","0.8413"
"","292.1400","12.3620","0.8411"
"","292.1600","12.3628","0.8410"
"","292.1800","12.3637","0.8411"
"","292.2000","12.3646","0.8410"
"","292.2200","12.3655","0.8412"
"","292.2400","12.3665","0.8411"
"","292.2600","12.3675","0.8413"
"","292.2800","12.3684","0.8414"
"","292.3000","12.3692","0.8413"
"","292.3200","12.3699","0.8412"
"","292.3400","12.3707","0.8412"
"","292.3600","12.3714","0.8410"
"","292.3800","12.3722","0.8409"
"","292.4000","12.3730","0.8409"
"","292.4200","12.3739","0.8406"
"","292.4400","12.3748","0.8407"
"","292.4600","12.3758","0.8409"
"","292.4800","12.3767","0.8409"
"","292.5000","12.3775","0.8413"
"","292.5200","12.3783","0.8412"
"","292.5400","12.3790","0.8409"
"","292.5600","12.3798","0.8408"
"","292.5800","12.3806","0.8405"
"","292.6000","12.3814","0.8406"
"","292.6200","12.3823","0.8408"
"","292.6400","12.3833","0.8408"
"","292.6600","12.3842","0.8409"
"","292.6800","12.3851","0.8410"
"","292.7000","12.3859","0.8409"
"","292.7200","12.3866","0.8408"
"","292.7400","12.3873","0.8408"
"","292.7600","12.3881","0.8407"
"","292.7800","12.3889","0.8407"
"","292.8000","12.3898","0.8405"
"","292.8200","12.3907","0.8406"
"","292.8400","12.3917","0.8408"
"","292.8600","12.3927","0.8410"
"","292.8800","12.3936","0.8409"
"","292.9000","12.3943","0.8406"
"","292.9200","12.3949","0.8403"
"","292.9400","12.3956","0.8402"
"","292.9600","12.3963","0.8401"
"","292.9800","12.3971","0.8401"
"","293.0000","12.3980","0.8403"
"","293.0200","12.3990","0.8407"
"","293.0400","12.4001","0.8409"
"","293.0600","12.4013","0.8409"
"","293.0800","12.4023","0.8409"
"","293.1000","12.4032","0.8409"
"","293.1200","12.4039","0.8409"
"","293.1400","12.4045","0.8408"
"","293.1600","12.4052","0.8407"
"","293.1800","12.4060","0.8407"
"","293.2000","12.4069","0.8403"
"","293.2200","12.4079","0.8405"
"","293.2400","12.4089","0.8407"
"","293.2600","12.4099","0.8408"
"","293.2800","12.4106","0.8410"
"","293.3000","12.4113","0.8407"
"","293.3200","12.4119","0.8405"
"","293.3400","12.4125","0.8403"
"","293.3600","12.4132","0.8400"
"","293.3800","12.4140","0.8399"
"","293.4000","12.4150","0.8402"
"","293.4200","12.4162","0.8406"
"","293.4400","12.4174","0.8408"
"","293.4600","12.4185","0.8410"
"","293.4800","12.4194","0.8409"
"","293.5000","12.4200","0.8407"
"","293.5200","12.4205","0.8403"
"","293.5400","12.4211","0.8400"
"","293.5600","12.4217","0.8400"
"","293.5800","12.4225","0.8399"
"","293.6000","12.4235","0.8402"
"","293.6200","12.4246","0.8405"
"","293.6400","12.4258","0.8407"
"","293.6600","12.4269","0.8408"
"","293.6800","12.4278","0.8409"
"","293.7000","12.4284","0.8405"
"","293.7200","12.4289","0.8402"
"","293.7400","12.4295","0.8400"
"","293.7600","12.4301","0.8398"
"","293.7800","12.4309","0.8398"
"","293.8000","12.4319","0.8399"
"","293.8200","12.4330","0.8401"
"","293.8400","12.4342","0.8405"
"","293.8600","12.4353","0.8406"
"","293.8800","12.4362","0.8404"
"","293.9000","12.4368","0.8402"
"","293.9200","12.4374","0.8400"
"","293.9400","12.4379","0.8400"
"","293.9600","12.4386","0.8400"
"","293.9800","12.4394","0.8399"
"","294.0000","12.4404","0.8401"
"","294.0200","12.4415","0.8403"
"","294.0400","12.4426","0.8403"
"","294.0600","12.4437","0.8405"
"","294.0800","12.4445","0.8406"
"","294.1000","12.4451","0.8403"
"","294.1200","12.4457","0.8401"
"","294.1400","12.4463","0.8399"
"","294.1600","12.4470","0.8396"
"","294.1800","12.4479","0.8396"
"","294.2000","12.4490","0.8399"
"","294.2200","12.4502","0.8403"
"","294.2400","12.4514","0.8407"
"","294.2600","12.4525","0.8407"
"","294.2800","12.4533","0.8407"
"","294.3000","12.4539","0.8404"
"","294.3200","12.4544","0.8400"
"","294.3400","12.4550","0.8400"
"","294.3600","12.4557","0.8398"
"","294.3800","12.4566","0.8397"
"","294.4000","12.4576","0.8399"
"","294.4200","12.4587","0.8400"
"","294.4400","12.4598","0.8402"
"","294.4600","12.4608","0.8403"
"","294.4800","12.4616","0.8404"
"","294.5000","12.4622","0.8401"
"","294.5200","12.4628","0.8399"
"","294.5400","12.4635","0.8397"
"","294.5600","12.4642","0.8397"
"","294.5800","12.4651","0.8398"
"","294.6000","12.4661","0.8400"
"","294.6200","12.4672","0.8401"
"","294.6400","12.4683","0.8402"
"","294.6600","12.4693","0.8402"
"","294.6800","12.4701","0.8404"
"","294.7000","12.4707","0.8401"
"","294.7200","12.4714","0.8399"
"","294.7400","12.4720","0.8398"
"","294.7600","12.4728","0.8399"
"","294.7800","12.4737","0.8399"
"","294.8000","12.4746","0.8398"
"","294.8200","12.4757","0.8398"
"","294.8400","12.4767","0.8400"
"","294.8600","12.4776","0.8400"
"","294.8800","12.4784","0.8399"
"","294.9000","12.4790","0.8398"
"","294.9200","12.4797","0.8396"
"","294.9400","12.4803","0.8395"
"","294.9600","12.4811","0.8395"
"","294.9800","12.4819","0.8396"
"","295.0000","12.4829","0.8398"
"","295.0200","12.4839","0.8398"
"","295.0400","12.4849","0.8397"
"","295.0600","12.4859","0.8398"
"","295.0800","12.4867","0.8397"
"","295.1000","12.4874","0.8396"
"","295.1200","12.4881","0.8397"
"","295.1400","12.4888","0.8393"
"","295.1600","12.4895","0.8393"
"","295.1800","12.4904","0.8394"
"","295.2000","12.4913","0.8393"
"","295.2200","12.4923","0.8397"
"","295.2400","12.4933","0.8397"
"","295.2600","12.4942","0.8397"
"","295.2800","12.4952","0.8397"
"","295.3000","12.4960","0.8396"
"","295.3200","12.4968","0.8396"
"","295.3400","12.4976","0.8397"
"","295.3600","12.4984","0.8395"
"","295.3800","12.4992","0.8395"
"","295.4000","12.5001","0.8396"
"","295.4200","12.5010","0.8394"
"","295.4400","12.5020","0.8397"
"","295.4600","12.5029","0.8397"
"","295.4800","12.5038","0.8395"
"","295.5000","12.5046","0.8396"
"","295.5200","12.5053","0.8397"
"","295.5400","12.5060","0.8395"
"","295.5600","12.5067","0.8394"
"","295.5800","12.5075","0.8393"
"","295.6000","12.5083","0.8392"
"","295.6200","12.5092","0.8393"
"","295.6400","12.5102","0.8395"
"","295.6600","12.5112","0.8399"
"","295.6800","12.5122","0.8400"
"","295.7000","12.5131","0.8396"
"","295.7200","12.5139","0.8395"
"","295.7400","12.5146","0.8394"
"","295.7600","12.5153","0.8393"
"","295.7800","12.5160","0.8393"
"","295.8000","12.5168","0.8393"
"","295.8200","12.5177","0.8393"
"","295.8400","12.5186","0.8394"
"","295.8600","12.5196","0.8395"
"","295.8800","12.5206","0.8393"
"","295.9000","12.5215","0.8394"
"","295.9200","12.5223","0.8394"
"","295.9400","12.5230","0.8393"
"","295.9600","12.5237","0.8392"
"","295.9800","12.5244","0.8391"
"","296.0000","12.5252","0.8390"
"","296.0200","12.5260","0.8392"
"","296.0400","12.5269","0.8392"
"","296.0600","12.5279","0.8391"
"","296.0800","12.5289","0.8392"
"","296.1000","12.5299","0.8393"
"","296.1200","12.5308","0.8394"
"","296.1400","12.5315","0.8392"
"","296.1600","12.5321","0.8391"
"","296.1800","12.5328","0.8390"
"","296.2000","12.5335","0.8387"
"","296.2200","12.5344","0.8389"
"","296.2400","12.5353","0.8390"
"","296.2600","12.5363","0.8392"
"","296.2800","12.5374","0.8395"
"","296.3000","12.5384","0.8395"
"","296.3200","12.5393","0.8391"
"","296.3400","12.5400","0.8391"
"","296.3600","12.5406","0.8391"
"","296.3800","12.5413","0.8389"
"","296.4000","12.5420","0.8391"
"","296.4200","12.5428","0.8391"
"","296.4400","12.5438","0.8391"
"","296.4600","12.5449","0.8392"
"","296.4800","12.5460","0.8395"
"","296.5000","12.5470","0.8396"
"","296.5200","12.5479","0.8394"
"","296.5400","12.5486","0.8391"
"","296.5600","12.5493","0.8389"
"","296.5800","12.5499","0.8389"
"","296.6000","12.5506","0.8387"
"","296.6200","12.5515","0.8386"
"","296.6400","12.5524","0.8388"
"","296.6600","12.5535","0.8390"
"","296.6800","12.5546","0.8391"
"","296.7000","12.5555","0.8391"
"","296.7200","12.5563","0.8391"
"","296.7400","12.5569","0.8391"
"","296.7600","12.5575","0.8388"
"","296.7800","12.5582","0.8387"
"","296.8000","12.5590","0.8385"
"","296.8200","12.5599","0.8383"
"","296.8400","12.5609","0.8386"
"","296.8600","12.5620","0.8390"
"","296.8800","12.5632","0.8395"
"","296.9000","12.5642","0.8394"
"","296.9200","12.5650","0.8390"
"","296.9400","12.5657","0.8389"
"","296.9600","12.5663","0.8388"
"","296.9800","12.5670","0.8388"
"","297.0000","12.5678","0.8387"
"","297.0200","12.5687","0.8387"
"","297.0400","12.5697","0.8386"
"","297.0600","12.5708","0.8388"
"","297.0800","12.5717","0.8391"
"","297.1000","12.5725","0.8390"
"","297.1200","12.5731","0.8387"
"","297.1400","12.5737","0.8382"
"","297.1600","12.5742","0.8385"
"","297.1800","12.5749","0.8384"
"","297.2000","12.5757","0.8382"
"","297.2200","12.5766","0.8382"
"","297.2400","12.5777","0.8383"
"","297.2600","12.5788","0.8385"
"","297.2800","12.5799","0.8387"
"","297.3000","12.5809","0.8388"
"","297.3200","12.5816","0.8385"
"","297.3400","12.5822","0.8385"
"","297.3600","12.5828","0.8384"
"","297.3800","12.5835","0.8383"
"","297.4000","12.5843","0.8382"
"","297.4200","12.5852","0.8382"
"","297.4400","12.5862","0.8383"
"","297.4600","12.5873","0.8385"
"","297.4800","12.5884","0.8388"
"","297.5000","12.5893","0.8388"
"","297.5200","12.5901","0.8386"
"","297.5400","12.5907","0.8383"
"","297.5600","12.5913","0.8383"
"","297.5800","12.5920","0.8383"
"","297.6000","12.5928","0.8381"
"","297.6200","12.5938","0.8383"
"","297.6400","12.5949","0.8385"
"","297.6600","12.5960","0.8386"
"","297.6800","12.5971","0.8388"
"","297.7000","12.5980","0.8388"
"","297.7200","12.5988","0.8385"
"","297.7400","12.5993","0.8382"
"","297.7600","12.5999","0.8379"
"","297.7800","12.6006","0.8382"
"","297.8000","12.6014","0.8382"
"","297.8200","12.6023","0.8381"
"","297.8400","12.6033","0.8384"
"","297.8600","12.6044","0.8384"
"","297.8800","12.6054","0.8385"
"","297.9000","12.6063","0.8386"
"","297.9200","12.6070","0.8383"
"","297.9400","12.6076","0.8381"
"","297.9600","12.6083","0.8380"
"","297.9800","12.6090","0.8379"
"","298.0000","12.6099","0.8380"
"","298.0200","12.6108","0.8382"
"","298.0400","12.6119","0.8382"
"","298.0600","12.6129","0.8382"
"","298.0800","12.6139","0.8383"
"","298.1000","12.6147","0.8383"
"","298.1200","12.6154","0.8382"
"","298.1400","12.6161","0.8379"
"","298.1600","12.6167","0.8377"
"","298.1800","12.6175","0.8378"
"","298.2000","12.6184","0.8378"
"","298.2200","12.6194","0.8377"
"","298.2400","12.6204","0.8377"
"","298.2600","12.6214","0.8379"
"","298.2800","12.6223","0.8381"
"","298.3000","12.6231","0.8380"
"","298.3200","12.6238","0.8378"
"","298.3400","12.6244","0.8376"
"","298.3600","12.6251","0.8375"
"","298.3800","12.6259","0.8373"
"","298.4000","12.6267","0.8376"
"","298.4200","12.6277","0.8378"
"","298.4400","12.6287","0.8378"
"","298.4600","12.6296","0.8382"
"","298.4800","12.6305","0.8379"
"","298.5000","12.6314","0.8377"
"","298.5200","12.6322","0.8379"
"","298.5400","12.6329","0.8378"
"","298.5600","12.6336","0.8377"
"","298.5800","12.6344","0.8377"
"","298.6000","12.6352","0.8375"
"","298.6200","12.6361","0.8375"
"","298.6400","12.6371","0.8376"
"","298.6600","12.6380","0.8377"
"","298.6800","12.6389","0.8377"
"","298.7000","12.6398","0.8376"
"","298.7200","12.6406","0.8377"
"","298.7400","12.6414","0.8379"
"","298.7600","12.6422","0.8377"
"","298.7800","12.6431","0.8375"
"","298.8000","12.6440","0.8378"
"","298.8200","12.6449","0.8377"
"","298.8400","12.6458","0.8374"
"","298.8600","12.6467","0.8374"
"","298.8800","12.6475","0.8374"
"","298.9000","12.6484","0.8377"
"","298.9200","12.6493","0.8378"
"","298.9400","12.6501","0.8376"
"","298.9600","12.6509","0.8376"
"","298.9800","12.6517","0.8377"
"","299.0000","12.6525","0.8376"
"","299.0200","12.6533","0.8377"
"","299.0400","12.6541","0.8374"
"","299.0600","12.6550","0.8373"
"","299.0800","12.6559","0.8375"
"","299.1000","12.6569","0.8376"
"","299.1200","12.6578","0.8378"
"","299.1400","12.6588","0.8378"
"","299.1600","12.6596","0.8375"
"","299.1800","12.6604","0.8376"
"","299.2000","12.6612","0.8376"
"","299.2200","12.6619","0.8375"
"","299.2400","12.6627","0.8375"
"","299.2600","12.6635","0.8373"
"","299.2800","12.6644","0.8372"
"","299.3000","12.6653","0.8373"
"","299.3200","12.6663","0.8374"
"","299.3400","12.6672","0.8373"
"","299.3600","12.6680","0.8375"
"","299.3800","12.6687","0.8372"
"","299.4000","12.6694","0.8371"
"","299.4200","12.6701","0.8372"
"","299.4400","12.6709","0.8369"
"","299.4600","12.6717","0.8371"
"","299.4800","12.6726","0.8371"
"","299.5000","12.6735","0.8370"
"","299.5200","12.6745","0.8371"
"","299.5400","12.6755","0.8372"
"","299.5600","12.6763","0.8373"
"","299.5800","12.6770","0.8374"
"","299.6000","12.6778","0.8372"
"","299.6200","12.6785","0.8371"
"","299.6400","12.6792","0.8371"
"","299.6600","12.6801","0.8368"
"","299.6800","12.6810","0.8369"
"","299.7000","12.6820","0.8373"
"","299.7200","12.6830","0.8372"
"","299.7400","12.6839","0.8374"
"","299.7600","12.6847","0.8373"
"","299.7800","12.6854","0.8369"
"","299.8000","12.6861","0.8367"
"","299.8200","12.6868","0.8366"
"","299.8400","12.6876","0.8367"
"","299.8600","12.6885","0.8367"
"","299.8800","12.6895","0.8368"
"","299.9000","12.6907","0.8373"
"","299.9200","12.6918","0.8374"
"","299.9400","12.6928","0.8373"
"","299.9600","12.6936","0.8372"
"","299.9800","12.6943","0.8370"
"","300.0000","12.6949","0.8369"
"","300.0200","12.6956","0.8367"
"","300.0400","12.6963","0.8367"
"","300.0600","12.6972","0.8366"
"","300.0800","12.6981","0.8368"
"","300.1000","12.6992","0.8371"
"","300.1200","12.7002","0.8371"
"","300.1400","12.7011","0.8371"
"","300.1600","12.7019","0.8371"
"","300.1800","12.7025","0.8370"
"","300.2000","12.7032","0.8368"
"","300.2200","12.7039","0.8364"
"","300.2400","12.7047","0.8363"
"","300.2600","12.7056","0.8367"
"","300.2800","12.7066","0.8369"
"","300.3000","12.7077","0.8371"
"","300.3200","12.7087","0.8370"
"","300.3400","12.7096","0.8369"
"","300.3600","12.7103","0.8370"
"","300.3800","12.7109","0.8368"
"","300.4000","12.7115","0.8364"
"","300.4200","12.7123","0.8363"
"","300.4400","12.7131","0.8365"
"","300.4600","12.7140","0.8368"
"","300.4800","12.7151","0.8370"
"","300.5000","12.7162","0.8370"
"","300.5200","12.7172","0.8370"
"","300.5400","12.7180","0.8370"
"","300.5600","12.7187","0.8369"
"","300.5800","12.7193","0.8368"
"","300.6000","12.7198","0.8361"
"","300.6200","12.7205","0.8360"
"","300.6400","12.7214","0.8362"
"","300.6600","12.7223","0.8361"
"","300.6800","12.7234","0.8362"
"","300.7000","12.7245","0.8366"
"","300.7200","12.7255","0.8368"
"","300.7400","12.7264","0.8369"
"","300.7600","12.7272","0.8367"
"","300.7800","12.7278","0.8364"
"","300.8000","12.7284","0.8364"
"","300.8200","12.7291","0.8363"
"","300.8400","12.7299","0.8362"
"","300.8600","12.7308","0.8363"
"","300.8800","12.7319","0.8363"
"","300.9000","12.7329","0.8364"
"","300.9200","12.7339","0.8364"
"","300.9400","12.7348","0.8364"
"","300.9600","12.7355","0.8366"
"","300.9800","12.7362","0.8365"
"","301.0000","12.7369","0.8362"
"","301.0200","12.7376","0.8361"
"","301.0400","12.7385","0.8362"
"","301.0600","12.7396","0.8363"
"","301.0800","12.7407","0.8364"
"","301.1000","12.7418","0.8364"
"","301.1200","12.7427","0.8363"
"","301.1400","12.7435","0.8363"
"","301.1600","12.7441","0.8365"
"","301.1800","12.7447","0.8364"
"","301.2000","12.7453","0.8363"
"","301.2200","12.7461","0.8362"
"","301.2400","12.7470","0.8361"
"","301.2600","12.7481","0.8362"
"","301.2800","12.7492","0.8363"
"","301.3000","12.7502","0.8366"
"","301.3200","12.7512","0.8369"
"","301.3400","12.7520","0.8367"
"","301.3600","12.7527","0.8366"
"","301.3800","12.7533","0.8364"
"","301.4000","12.7539","0.8360"
"","301.4200","12.7547","0.8361"
"","301.4400","12.7555","0.8360"
"","301.4600","12.7565","0.8359"
"","301.4800","12.7576","0.8360"
"","301.5000","12.7586","0.8361"
"","301.5200","12.7596","0.8364"
"","301.5400","12.7605","0.8364"
"","301.5600","12.7612","0.8361"
"","301.5800","12.7619","0.8362"
"","301.6000","12.7626","0.8360"
"","301.6200","12.7634","0.8360"
"","301.6400","12.7643","0.8361"
"","301.6600","12.7652","0.8361"
"","301.6800","12.7661","0.8361"
"","301.7000","12.7670","0.8362"
"","301.7200","12.7678","0.8361"
"","301.7400","12.7686","0.8360"
"","301.7600","12.7693","0.8359"
"","301.7800","12.7700","0.8356"
"","301.8000","12.7707","0.8357"
"","301.8200","12.7715","0.8357"
"","301.8400","12.7724","0.8357"
"","301.8600","12.7734","0.8356"
"","301.8800","12.7744","0.8359"
"","301.9000","12.7753","0.8359"
"","301.9200","12.7762","0.8359"
"","301.9400","12.7770","0.8358"
"","301.9600","12.7777","0.8357"
"","301.9800","12.7784","0.8356"
"","302.0000","12.7791","0.8355"
"","302.0200","12.7799","0.8357"
"","302.0400","12.7808","0.8357"
"","302.0600","12.7817","0.8355"
"","302.0800","12.7827","0.8355"
"","302.1000","12.7836","0.8356"
"","302.1200","12.7846","0.8356"
"","302.1400","12.7855","0.8357"
"","302.1600","12.7864","0.8359"
"","302.1800","12.7873","0.8357"
"","302.2000","12.7881","0.8356"
"","302.2200","12.7888","0.8357"
"","302.2400","12.7896","0.8358"
"","302.2600","12.7905","0.8358"
"","302.2800","12.7913","0.8355"
"","302.3000","12.7922","0.8355"
"","302.3200","12.7931","0.8356"
"","302.3400","12.7940","0.8357"
"","302.3600","12.7948","0.8357"
"","302.3800","12.7956","0.8358"
"","302.4000","12.7964","0.8354"
"","302.4200","12.7972","0.8353"
"","302.4400","12.7980","0.8354"
"","302.4600","12.7989","0.8353"
"","302.4800","12.7997","0.8355"
"","302.5000","12.8006","0.8356"
"","302.5200","12.8015","0.8355"
"","302.5400","12.8024","0.8355"
"","302.5600","12.8033","0.8356"
"","302.5800","12.8041","0.8358"
"","302.6000","12.8049","0.8359"
"","302.6200","12.8057","0.8357"
"","302.6400","12.8065","0.8354"
"","302.6600","12.8073","0.8352"
"","302.6800","12.8082","0.8353"
"","302.7000","12.8091","0.8354"
"","302.7200","12.8100","0.8355"
"","302.7400","12.8110","0.8356"
"","302.7600","12.8119","0.8358"
"","302.7800","12.8127","0.8357"
"","302.8000","12.8134","0.8355"
"","302.8200","12.8141","0.8353"
"","302.8400","12.8148","0.8352"
"","302.8600","12.8155","0.8351"
"","302.8800","12.8163","0.8352"
"","302.9000","12.8172","0.8353"
"","302.9200","12.8182","0.8353"
"","302.9400","12.8192","0.8354"
"","302.9600","12.8202","0.8355"
"","302.9800","12.8211","0.8356"
"","303.0000","12.8219","0.8353"
"","303.0200","12.8226","0.8351"
"","303.0400","12.8233","0.8350"
"","303.0600","12.8241","0.8348"
"","303.0800","12.8248","0.8349"
"","303.1000","12.8257","0.8352"
"","303.1200","12.8267","0.8352"
"","303.1400","12.8277","0.8353"
